,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
76,AN EXAMINATION OF DECISIONS MAKER’S INTRINSICCHARACTERISTICS AND THEIR EFFECTS ON THE VALUATION OFSUPPLIER ATTRIBUTES PROCUREMENT,@tamu.edu,"Supplier attributes, supplier selection, rational decision making,  ","The current era of globalization and outsourcing has increased complexity in the competitive market among  manufacturers and distributers. Sourcing decisions have taken on a more strategic role; this requires professionals that  can make decisions that balance numerous competing demands. Very little work exists that examines how s ourcing  professionals make these decisions or whether their background or intrinsic preferences and biases affect these  decisions.  This work hypothesizes that supplier selection criteria (and the perceived value associated with those  criteria) for decisio n makers are formulated by a decision maker’s attitude towards risk management and his/ her  cognitive ability. This paper advances a methodology to find relationships among the perceived value of selection  criteria for decision makers, their rationality, r isk preferences, cognitive ability, and demographic and professional  background. Data from industry professionals representing manufacturers and distributors are shown detailing the  relationships among selection criteria, the perceived value of alternative attributes, risk attitudes, and cognitive  capabilities. Correlations and comparisons are made on the basis of industry (distributor versus manufacturer), role,  and experience. Distinct differences are shown for manufactures as compared to distributors; cognitive ability is  significantly correlated with rationality with respect to attribute valuation. Experience and education are shown to  have significant relationships with risk attitudes.    Keywords  Supplier attributes, supplier selection, rational decision making,     Introduction  Due to a highly globalized economy and fiercely competitive marketplace, companies are looking for  opportunities to reduce cost and provide a  greater variety of products and services to their customers in order to  gain/retain the market share (Nepal et al. 2014). Furthermore, depending upon the type of firm (e.g., manufacturer or  distributor), the purchasing spend can vary anywhere from 50-80% of their annual sales. Therefore, supplier selection  decisions are some of the most critical decisions an enterprise has to make (Kaufmann et al. 2014). The globalization  effect has also shifted the competition from “between the firms” to “between the supply chains” (Monczka et al. 2015).  Understandably so, there is abundant coverage of supplier selection problem in the existing purchasing and supplier  selection literature. Prior researchers have adopted a variety of models to deal with this problem ranging from a simple  weighted score model to a linear programming model ( Nepal et al. 2009), total cost of ownership (Micheli 2008),  Analytic Hierarchical Process (Büyüközkan and Görener 2015), group decision making approach assigning weights  to both the attributes and the experts (Chen 2015), and to utility driven approach (Ulutas et al. 2016), to name a few.   Risk considerations and a decision maker’s rationality during the supplier selection process is another area  that has drawn tremendous attention in the prior literature. Maccrimmon and Wehrung (1985)  have developed 16  measures of “propensity” to risk.  These 16 measures were derived from three fields of study: economics (financial  decisions made by the managers), psychology (attitude of the decision makers), and the theory of risks or utility  function based measures (i.e., measures from standardized risky situations such as “sure payoffs” versus “winning or  losing a gamble”). Based on their empirical study of over 500 executives, the authors found that there was no  correlation among the three different types of risk measures, suggesting th at there is no uniformity across decision  makers about what is considered risky. In other words, it clearly illustrates that risk can’t be measured with one  Copyright, American Society for Engineering Management, 2016 ",tamu.edu,Texas A&M University - College Station,United States,30.6108618,-96.35206061388457
77,STORYTELLING IN PREFERENCE COMMUNICATION,@uah.edu,"Storytelling; Preference Communication, Requirements, Systems Engineering, Lifecycle processes. ","This research explores the benefits of using storytelling in Systems Engineering by understanding the characteristics  that make it an effective tool in the communication process.  An effective tool in Systems Engineering would be one  that improves the efficiency and performance of the Systems Engineering process and product.  T his process is  extremely important to the success of a system  and it is unfortunately quite hard to understand. Current methods of  communicating are limited by the means in which information is expressed and distributed.  Document -centric  communication methods, with an emphasis on requirements and constraints, dramatically limit the stakeholder's and  engineer's ability to express their desires.  The current practice of engineering, which uses these communication  practices, has been plagued by cost overruns and schedule delays.  In addition to projects being delayed and over  budget, misunderstandings between stakeholders, caused by potentially different backgrounds and preferences, can  result in the development of a system that does not reflect the stakeholders’ desires and needs. P reference  communication is key for systems and design engineers where benefits can be seen by adopting storytelling methods  such as the dramatic curve and drama triangle. In this paper, personal preferences regarding the way people prefer to  hear stories are explored with the future aim of understanding which storytelling type is more effective. An initial  research plan and a preliminary understanding for how different types of storytelling impact preferences and beliefs  of both the engineers and the stakeholders is investigated.     Keywords  Storytelling; Preference Communication, Requirements, Systems Engineering, Lifecycle processes.    Introduction  Communication between groups of people occurs in multiple ways via different media. This communication is usually  tailored to the situation and the environment where it occurs, which affects the importance placed on it. From general  observations and experiences of  the authors, c ommunication in the engineering world consists mainly of numbers,  diagrams, and formulas; the human aspect of communication in engineering is often neglected with the main focus  placed on the more technical and functional aspects regarding the system. This results in engineering communication  being very dry and lacking in emotions, which are intrinsic to human nature. It often escapes the engineers’ mind that  this activity is supposed to be a cultural activity  (Griffin, 2016) as it involves team work  among many different  individuals coming from diverse disciplines. It therefore becomes necessary, in the engineering community, to find a  common language that can be used and be fully understood by people with backgrounds other than engineering. The  science that analyses  these interactions between everyone , and everything,  involved in a system , is systems  engineering, whose goal is to make sure everything runs smoothly through the use of good communication.  Systems engineering is a “management technology” that deals with the multidisciplinary interactions found  within a system; branches that are of interest to the systems engineers span from science  and organization, to the  humans behind the development of a system (Sage, 2000) . There are many faults in the systems engineering field ,  partially due to reliance on people.  People can be hard to read and complicated to interact with due to each one’s set  of personal beliefs, preferences, and biases.  However, people also bring creativity and experiences that computers are  not capable of recreating, and therefore people are not viewed as bad components in systems engineering, but as ones  not being used in the best manner.  The humans in systems engineering are the artists of the system.  Any type of  engineering is, even if it is not often see n as such, a form of art and needs freedom to create un iquely functional  systems without carbon copying past ones. In order to allow such freedom, the initial statement from the stakeholder,  the “beneficiary of the system” (Ulrich & Reynolds, 2010),  should be detailed enough for the stakeholder to get her  message across to the engineering team  during the requirements phase, but vague enough to let the engineers create  Copyright, American Society for Engineering Management, 2016",uah.edu,University of Alabama at Huntsville,United States,34.7252,-86.6405
78,,@globalnpsolutions.com,"Virtual teams, leadership, communication, innovation. ","Lean innovation is built on several principles:  identifying customer value, mapping the value stream, eliminating  waste, responding to customer pull, and pursuing perfection.  Improving new product project execution can increase  productivity, improve time -to-market, and save development costs.  However, successful new product project  implementation is highly dependent on the teams doing the innovation work.  In today’s world, we rarely have the luxury of working in the same office, must less the same time zone, as  our team mates.  Additionally, selecting individual team members who have the right skill sets (e.g. marketing,  engineering, or operations) and the right cultural aptitude (collaborative mindset, creativity, and flexibility) is what  drives successful teamwork.  Most organizations today fail to recognize skills and cultural competencies when  selecting individuals for challenging innovation work.  These lean teams struggle with communication, work practices,  and even leadership.  The result?  Low quality new products are commercialized that suffer significant schedule delays,  chaotic market launches, and excessive budgets.  Five tools are necessary fo r successful engineering managers to work with dispersed, or virtual, teams  engaged in lean innovation projects.  Best practice tools focus on people and processes, including:  1. Initiation and structure,  2. Communication practices,  3. Team protocols,  4. Knowledge management, and  5. Leadership for virtual teams.  Keywords  Virtual teams, leadership, communication, innovation.    Introduction  Lean innovation requires that teams are constantly learning in order to meet customer needs, increase the productivity  of new product development efforts, and continuously improve products and services.  Eliminating waste is the key  philosophy in lean manufacturing, and lean innovation must also remove inefficiencies in the idea-to-launch cycle for  new products.  Most new product failur es can be traced to poor alignment of customer needs and wants with  development goals.  Poor marketing results in failed product launches as customers do not want or need the product  or feature set.  Failed innovation is even more prevalent when companies try to implant a locally -developed product  in another region.  Customers around the world are different, and therefore, innovation teams must address these  differences in order to be successful.  Virtual innovation teams allow firms to access diverse talent and local market  knowledge to increase acceptance rates of new products in the international marketplace.  Moreover, virtual teams  often provide cost-savings to the company.  Most research to date has focused on the failures of virtual teams.  Some of the most frequently cited reasons  for failure of dispersed teams include distance (Hoegl & Proserpio, 2004 ; Mortensen, 2015), lack of coordination  (Connaughton & Shuffler, 2007;  Ferrazzi, 2014), and poor communication (Lurey & Raisinghani, 2001 ; Smith &  Blanck, 2002).  However, with about 80% of people reporting that they work frequently or always in remote teams  (New Way to Work Index) , we have to learn to be successful in accomplishing project goals with dispersed team  members.  Lean innovation can flourish only if virtual teams capitalize on diversity, increase cohesion, and  communicate effectively.   Globally dispersed teams can drive success in innovation by improving creativity, accessing talent, and  increasing diversity.  Well-managed virtual teams, in fact, can have higher success rates than traditionally co-located  teams (Siebdrat, Hoegl, & Ernst, 2009).  However, to achi eve cost savings, access to local market knowledge, and  utilize expert technical talent, dispersed teams must be carefully selected a nd managed.  Both team members and  Copyright, American Society for Engineering Management, 2016 ",globalnpsolutions.com,,,46.3144754,11.0480288
79,SINGLE FAMILY HOUSES IN USA,@stcloudstate.edu,"Forecast, Regression, Analysis, Single, New, Houses, USA, Market. ","Forecasting the market demand is a very critical step in planning all kinds of business including construction  business. This study was conducted to develop a robust regression model that  enables construction companies  predicting the demand of new single family houses in the USA. The study identified each of inflation rate, mortgage  rate, GDP, p ersonal consumption, unemployment rate, and population as independent variables that may affect the  market demand of new single family houses. The data were collected over 21 years, evaluated, and sorted according  the nature of the relationship between e ach independent variable and the market  demand of new single family  houses. The data reflected double conversion in relationship between GDP, p ersonal consumption, and popula tion  and the market demand due to the financial  crises and the beginning of the recovery after it. The d ummy variables  technique was used to identify the periods of before the financial crisis, during the financial crises, and after it. The   dummy variables have been added to the model to handle the fluctuation in these data sets. The study concluded that  the unemployment rate and t he personal consumption are the most important factors that affect the market demand  of new single family houses in the USA. A regression model was developed to be used to predict the market.    Keywords  Forecast, Regression, Analysis, Single, New, Houses, USA, Market.    Introduction  Forecasting is the science of predicting the future. It invades  all aspects of daily decisions of the personal life a nd  business life. In business, f orecasting is a starting point of planning all kinds of  business. Forecasting is needed in  different aspects of business, such as cash flow, number of personnel, raw material prices, sales, etc.  It is used as a  technique to estimate a certain value of an uncontrollable variables to be used in planning the business.   There are different kinds of forecasting such as qualitative forecasting that depends on bringing together in  a logical, unbiased, and in systematic way all information that are related to the factor of interest. This method is  based on educated opinions of appropriate persons. The quantitative forecasting is another way of forecasting that   relies on historical data to make predictions with the help of mathematical models. Quantitative forecasting is  further can be classified into two types, the statistical method and the deterministic method. The statistical method  focuses on patterns and patterns changes. Regression models and exponential smoothing are classified as statistical  method. On the other hand, the deterministic method is a mathematical model in which outcomes are determined  through known relationships between the forecasted factor and the influencing factors, without random variation.  This method includes anticipation surveys and input-output models.   Forecasting also could be categorized based on the time horizon of forecasting. The short -range forecast,  It’s time span is up to one year, and i t is used for job scheduling, planning purchasi ng, etc. The medium -range  forecast, It’s time span is up to three years, it is useful in sales planning, production planning, budgeting, etc. The  long-range forecast, it’s time span is more than  three years, it  is useful for planning new product, capital  expenditures, facility expansion, etc.   This study focuses on an important activity in construction business planning. It is about forecasting the  market demand of new single family houses in the USA. The study attempts to understand what the customers will   demand in future and how the market will behave.    Problem Statement   The construction industry is an important sector of the economy; a careful planning is required to run a successful  construction business. Forecasting future values of many elements of t he business is a very critical step prior  to  Copyright, American Society for Engineering Management, 2016 ",stcloudstate.edu,Saint Cloud State University,United States,45.55139,-94.14833
80,FAST-TRACKING AND CRASHING PROJECTS:  COMPREHENSIVEANALYSIS OF REASONS AND OF IMPLEMENTATION STRATEGIES,@hbv.no,"Project, management, fast-tracking, crashing, schedule compression, strategies, risks. ","Despite how frequent it is to have to fast- track and/or crash a project, not much has been published in general  relative to these activities. In relative terms, the literature available on these topics is not commensurate with their  actual presence in project management. The majority of the papers written on shortening project schedules have been  in the construction sector, although a number of their findings and recommendations can easily be extrapolated to  other domains. This paper addresses in a comprehensive way the need for compressing or shortening project  schedule. Many different reasons  originating at  either customer or contractor are identified, a number of which  usually go undetected. The many strategies that can be followed to fast -track or crash a project are reviewed, relying  in part on the classification of the project in the novelty -pace-technology-pace framework. All stages are illustrated  with real industry cases. The comprehensive analysis of project schedule compression, the cases presented and the  drawn conclusions and recommendations are valuable inputs to all project managers, many of which will face the  need to accelerate the speed at which they execute their projects.    Keywords  Project, management, fast-tracking, crashing, schedule compression, strategies, risks.    Introduction  A common denominator across all industrial and academic domains is the large percentage of troubled projects. The  reasons for projects fail ing to achieve their defined goals are boundless. Many authors have investigated the reasons  behind troubled projects (Pinto & Mantel, 1990; Kappelman, L.A., McKeeman, R., & Zhang, L., 2006; Zuofa &  Ochieng, 2014). In addition to that, many surveys show the devastating statistics of project failure (Hardy-Vallee,  2012; Bloch, Blumberg & Laartz, 2012). The triple constraint in project management, also known as the iron  triangle, states that the quality of the delivered product is constrained by the project s cope, its budget and timescales  (Shenhar and Dvir, 2007; Pinto, 2013). It is not possible to change any of the three, without having an impact in at  least one of the other two. Scope, cost and time are closely intertwined. Successful project managers are t hose who  are able to complete the project on time, within budget and within performance goals (or requirements). All projects  go though normal ups and downs. At some point, the situation may be perceived to be not a normal ‘down’, but  instead a significant problem. The problem may be mainly connected with costs, performance and/or timescales.  Each problematic situation will demand specific remedial actions. In case that the problem is a significant likelihood  of not being able to meet the commmitted dates in the project, it will then be necessary to accelerate the pace at  which the project is executed, in order to compress its schedule and finish it in a shorter period of time that is,  desirably, aligned with the undertaken commitments. Such schedule compression can be achieved by fast -tracking  the project, crashing it, or a combination thereof. To fast -track a project is to modify the project plan, having some  tasks performed in parallel in order to reduce to overall time required to complete the project. Tasks that were  initially planned to be carried out sequentially are now rescheduled and performed in parallel, if their nature and  precedence relationships permits so. To crash a project is to assign more resources to certain tasks, so that they can  be comp leted earlier and thus the total time required for project completion is shortened. There can be different  motivations behind the crashing of certain project tasks, but normally it is to speed up work progress and thus induce  a reduction of the overall project timescales. Both approaches can be pursued separately, or in combination. The next  sections are organized as follows. First, a literature review is conducted. Relevant papers on the topic are identified,  showing what has been addressed in the area of project fast-tracking and crashing. Next, the reasons for fast-tracking  or crashing a project are analyzed. Contrary to what is normally believed, the decision to compress a project ",hbv.no,,,46.3144754,11.0480288
81,INNOVATION AND THE COST OF QUALITY: ANALYSIS ANDIMPLICATIONS OF CURRENT RESEARCH,@ttu.edu,"Big Q, cost of poor quality, research void.  ","Prajogo and Sohal (2001) aimed to find a relationship between total quality management (TQM) and innovation. Their  extensive analysis of the state of the research led to the conclusion  that the relationship between innovation and cost  of quality (COQ) requires to be investigated since it was not considered in previous studies. COQ being an important  part of quality planning area, according to Rose (2014), the previous statement thus needs to be investigated. The  current work attempts to update and elucidate the veracity of Prajogo and Sohal's (2001) conclusions regarding the  lack of consideration of innovation as an important part of the COQ theoretical framework. To do so, an analysis of  the current state of research in this area was conducted  based on the State-of-the-Art-Matrix (SAM) approach. SAM  methodology defines search query, gathering procedures, quality assessment and analysis procedures to obtain and  analyze a sample of research publications in the open literature. No clear relationship between innovation and COQ,  also known as cost of poor quality (CO PQ) and quality cost, was found; t his confirms Prajogo and Sohal's (2001)  conclusions several years after their research. In addition, other analyses were performed using the sample of research  articles to obtain worki ng knowledge in the area of COQ. In summary, this work brings to light the very real void s  that are currently present in COQ research  such as the existence of a possible relationship between innovation and  COQ.     Keywords  Big Q, cost of poor quality, research void.     Introduction  Elizondo-Noriega et al. (2016) performed an analysis of the current state of the literature regarding the relationship  between innovation and quality. They observed voids in the areas where innovation and quality activities collide  in  their sample of articles, shown in Exhibit 1. The operational definitions used in Exhibit 1 can be found in the Appendix  of Elizondo-Noriega et al.'s (2016) study. From the innovation perspective, such voids are found in both internal and  external points of view of innovation from an organization’s standpoint. On the other hand, from a quality perspective,  the areas where the relationship between innovation and quality has not been intensely investigated are quality control  and planning. In other words, the role of these two quality activities in innovation is not entirely developed. Elizondo- Noriega et al. (2016) observed that it is confusing to detect if a systemic point of view of innovation is considered  in  the sampled literature, and in addition,  identified at least eight areas where the relationship between innovation and  quality management can be addressed. In fact, Elizondo -Noriega et al. (2016) identified the previously mentioned  areas for future research while attempting to identify which innovation area was targeted by each quality management  functional (QM) area based on previous studies performed to diagnose the relationship between innovation and QM. ",ttu.edu,Texas Tech University,United States,33.59375255,-101.89959552302756
82,THE “STRATEGIC STRETCH”: ESTIMATING LEVELS OFDIFFICULTY IN INTRODUCING NEW PRODUCTS TO A MARKET,@uqo.ca,"Strategic stretch, lifecycle, market dynamics ","Three significant lifecycles interact in a given market and evolve concurrently as the market moves through its  phases from incubation to maturity and into decline.  The market, firm, and product lifecycles have their own  profiles and the best results for the firm are obtained when these three coincide; a gro wing firm introduces for  example a growth type product into a growing market; this would be a zero stretch situation where capabilities of the  firm are aligned with the principal requirements of the market and the introduction of the new product exacts the  least effort. In addition to these three, there is a fourth cycle defined by the evolution of external alliances of the firm  that accompany it along its lifecycle.  The alliances range from rather complex and flexible structures such as  ecosystems at the beginning of the lifecycle to late stage rigid value chains that are, in comparison, simple and  brittle, with dire consequences when the alliance is tested by shock loadings.  Underlying these external lifecycles  and their measures of coincidence are the i nternal functions of the firm.  Decision making, finance, HR, and  compensation regimes among many functions also progress along their own lifecycles. These internal functions can  be in or out of phase at different points of the market, creating serious challenges when their out of phase state is  maximal leading to internal stretch that further taxes the firm’s ability of execute.  This article proposes a metric of  strategic and internal stretch and examine the impacts on the firm’s ability to execute its strategy when the degree of  stretch is beyond a coping level.  .  Keywords  Strategic stretch, lifecycle, market dynamics    Introduction  The lifecycle concept has been around for many years now;  numerous theories and models have been developed in  an effort to explain the organization lifecycle process. For instance, the lifecycle model developed by Miller and  Friesen in 1984, where they conducted a longitudinal study of lifecycle stages based on extensive case histories of  36 organizations, they concluded that f irms do not necessarily move through the lifecyle’s stages in a linear fashion.  Other complex models were conceived, such ten -stage model  proposed by Adizes in 1989.  This paper is a  continuation of articles series and work related to market lifecycle and  firm lifecycle models developed by authors  (Koplyay and  Mitchell, 2014a, & b, and 2015a, & b).  The authors will share the true relevance of the lifecycle  concept as a unifying model for mapping the evolution of organizational functions from early market s to market  maturity and its impacts on firm’s capabilities to carry out its strategies.   The strategic stretch aspect invoked in this  article is related to some extend to the notion of the strategic stretch  versus strategic fit and the challenge to fill the  gap “chasm” between ambition and resources, focusing on the critical role of the leadership behaviors (Hamel &  Prahalad, 1994).  As for the methodology used in this paper , the literature surrounding firm lifecycle and strategic  stretch are interpreted from a qualitative perspective. Qualitative data are subjective and more difficult access and to  measure. Several models and templates have been developed to assist business leaders in knowing what information ",uqo.ca,Université du Québec en Outaouais,Canada,45.42226325,-75.73909824426678
83,"A TOOL TO ASSESS CONTINUOUS IMPROVEMENT CULTURE:ADAPTING SERVQUAL SCALE TO MEASURE EMPLOYEESATISFACTION, AND IDENTIFY FACTORS OF SUCCESS.",@oregonstate.edu,"Lean in healthcare, Quadruple aim, Employee satisfaction. ","Employee experience and satisfaction often drives organizational success and resilience. However,  organizations do not successfully meet the employee’s ex pectations and needs at their work. Moreover,  management struggles to effectively measure employee experience in their work environment.   SERVQUAL multiple -item scale is a tool to evaluate customer overall service perception, based on  five dimensions of qua lity: reliability, assurance, empathy, responsiveness and tangibles.  The scale model has  been modified and adapted to evaluate the existing gaps between employee  expectations and perceptions of  lean. These gaps could reflect the challenges and benefits that a new lean culture represents to employees work  environment. Therefore, lean system coul d be assessed as a service to the employee. The survey has been   designed to correlate those results with the potential factors of failure to change a culture in healthcare. These  factors were identified in the literature.   The potential benefit of the result ing factors is that managers can  identify gaps between expectation  and reality, and implement countermeasures to improve employee experience.     Keywords  Lean in healthcare, Quadruple aim, Employee satisfaction.    Introduction  Although global healthcare expenditure exceeds $3.2 trillion dollars, the increase of healthcare systems  complexity negates the effect of these resources  on the ability of healthcare providers  to deliver better care to  patients (Young, & McClean, 2009). Policy makers have responded to t his disparity by introducing the triple  aim, which is a set of goals  to monitor improvements in patient experience, health outcomes and in cost control  (Bodenheimer & Sinsky, 2014). As part of these efforts, healthcare organizations use Lean and Six Sigma as an  action plan to improve their overall performance; accordingly, Lean and Six Sigma are often applied in pursuit  of the triple aim in healthcare (D’Andreamatteo, Ianni, Lega & Sargiacomo, 2015). However,  just ten percent of  lean implementations succeed, in part because organizations are often unable to truly change their culture  (Halling & Renstrom, 2014).   Lean in healthcare has been limited as a process impr ovement approach because the cultural aspect is  often forgotten (Poksinska, 2010). Moreover, guidelines about implementation processes and sustainability of  lean in healthcare remain key issues that are largely uninvestigated (D’Andreamatteo et al., 2015). The absence  of research on Lean integration is compounded by production pressure, poor workflow design and high  proportion of non-value added work (Sikka, Morath, & Leape, 2015). Additionally, the high frequency of health  workforce injuries, compared to o ther industries, leads to high employee burnout and job dissatisfaction ( Sikka  et al., 2015; Weng et al., 2011). It is possible that employee dissatisfaction detracts from the triple aim because  dissatisfaction reduces service quality and induces pat ient dissatisfaction (Weng et a l., 2011). Recent research  on healthcare employee burnout suggests a transition from the triple  aim to the quadruple aim (Bodenheimer &  Sinsky, 2014; Sikka et a l., 2015) . Unlike the triple aim, the quadruple aim  fourth goal measure s the  improvement of employee experience or work life (Bodenheimer & Sinsky, 2014). Given high level of burnout,  healthcare organizations seek to adopt the quadruple aim, but often lack effective tools to gauge overall  employee (internal customer) experien ce. The goal of this paper is to assess the applicability of a tool used to  gauge external customer satisfaction, for assessing healthcare employee satisfaction.   SERVQUAL is a widely used psychometric scale for measuring  customer perception of service quality  (Parasuraman, Zeithaml & Berry, 1988). A survey has been designed to adapt t he SERVQUAL scale. The scale  is adapted to measure employee satisfaction in organizations transitioning to lean. The survey attempts to   measure healthcare employee’s satisf action based on leadership, training, communication, empowerment and ",oregonstate.edu,Oregon State University,United States,44.56305595,-123.28392337694638
84,THE DYNAMICS OF ALLIANCES FORMATION IN HIGH-TECHMARKETS; FROM ECOSYSTEMS TO VALUE CHAINS,@uqo.ca,"Supply chain, network, lifecycle, and market dynamics ","As markets evolve the individual firms naturally coalesce into groups that offer  advantages over competitors and a  safe refuge from excessive competitive pressures.  From informal ecosystems to technology platform emergence to horizontal and vertical acquisitions to all   out  Mergers and Acquisition ( M&A) offensives, the market is replete with natural driving forces that create islands  of cooperation, alliances and outright mergers in response to the strategic landscapes and new dominant strategies.   This paper will describe the dynamics of alliances, the logic of the formation and susten ance of structures  in each phase of the market, the tipping points of change , and the evolution from loosely structured collaborative  ecosystems to tight couplings of value chains that dominate markets in late stages.   The driving forces behind these emerge nt structures will be examined and the strengths and weaknesses of  the structures discussed under market conditions   such as absorbing shock loading.   The accompanying structural  complexity of the market, the alliances and individual firms will be also c ommented, based on previous articles by  the authors.    Keywords  Supply chain, network, lifecycle, and market dynamics    Introduction  The lifecycle concept has been well articulated, and investigated by the authors in a number of key articles , as well,  several organization lifecycle models with different stages were developed, such as the four-stage model proposed  by Quinn and Cameron  in 1983  and the five stage model  theorized by Galbraith in 1982, and  Miller & Friesen in  1984. But the authors discovered its true relevance as a unifying model for mapping the evolution of organizational  functions from early markets to market maturity . Others papers use developments in the dynamic resource -based  view (RBV) of the firm to construct a capabilities framework that proposes how an organization can pursue specific  market outcomes (Menguc & Auh, 2006).  The power of this representation lies in the fact that mapping is symmetric over time, it forecasts the past as  well as the future, so if we know where the firm came from we can extrapolate its functional future and conversely if  the firm occupies a specific position in the market lifecycle, we can define where it is in its organizational and  functional evolution, along with its likely history leading up to the present profile. Three of the functions are  illustrated in Exhibit1a, 1b and 1c.  “Incentives” refers to the compensation regimes that keep the firm on passive or organic controls . “Culture  and leadership” interface map the congruence between guidance from the top and the ability and inclination of the  firm to respond to this guidance and “ staffing” defines the profiles of HR acquisitions that best match the corporate  needs at successive phases of the lifecycle.     ",uqo.ca,Université du Québec en Outaouais,Canada,45.42226325,-75.73909824426678
85,DYNAMICS OF MARKETS: LOCATING A FIRM ON THE LIFECYCLEIN FAST MOVING MARKETS,@uqo.ca,"Strategic positioning, lifecycle, market dynamics, Porter analysis ","It is intuitively obvious to anyone who has applied Porter -style analyses, such as Five Force s or Internal Value  Chain, (Porter, 2009; Shekhar, 2010) that these techniques were intended primarily for mature markets. Yet much is  to be gained by examining how such analyses and similar techniques evolve along the market lifecycle.   An important concl usion that can be derived from this extension exercise concerns the determination of  where a firm is located in the market development and how well the firm is adjusted to its market position.    This paper will show how internal value chain and five forces  can be generalized for companies at various  stages of their lifecycle: incubating, start up, growth, mature , and declining.  The analytical approach proposed in  this paper allows for triangulation of the firm’s position along the market lifecycle. Significant findings can be  generated and lessons learned in the process of determining where a company is in its market evolution because  many functions of the firm have now been mapped along this lifecycle.  Prescriptions for specific responses to  market conditions will be outlined and conclusions provided on what happens when a firm is not aligned, especially  when the misalignment is structural. Many of the examples used come from an extensive database of over a hundred  case studies primarily in the high-tech sector in Canada.  The analytical methodology described in the article can be  applied to any fast developing market with similar results.  However , for the sake of anchoring the concepts we will  refer to high-tech markets for examples.    Keywords  Strategic positioning, lifecycle, market dynamics, Porter analysis    Introduction  What generates market dynamics and what are the consequences?    Two of the major underlying driving forces that shape future market dynamics are the customer base and prevailing  strategy (other shaping forces such as innovation, access to equity, government regulation, etc. are the subjects of  future papers).    Changing global customer demands and expectations lie behind firm’s intense need to continuously,  search   for differential advantage (Day 1994; ELA, 2004). Customer base define s the product profiles and demand  characteristics such as breakthrough and cutting edge products that are price elastic in early market then some  conformity through standards, eventually a progressive emphasis on functionality, reliability, and ease of use as the  market enters maturity.  This progression comes from the particular client base that matches the phase of the market;  early markets are populated by innovators and early adaptors who seek out best of b reed products and cope easily  with product complexity and the challenge of use  – they expect poor quality and want to be first off the mark with  new ideas.  They often act as beta testers for the seller.  Once the market leaves behind the bowling alley of the early  majority and swirls into the tornado, product features take a back seat and the ease of use of the product and  especially its price competitiveness that drives its sale  as secondary and tertiary customers adopt products and ",uqo.ca,Université du Québec en Outaouais,Canada,45.42226325,-75.73909824426678
86,CLOUD-BASED DEMAND-RESPONSE SCHEDULER OF HVACLOADS IN SMART GRIDS,@uncc.edu,"Smart Grid, Thermal Model, Thermostat, Hadoop, Big Data. ","This paper discusses a Cloud based Demand -Response Scheduler at a utility, operating in a Big -Data Real -Time  environment under a dynamic energy cost scenario. A smart grid framework is used as a test bed, in which a utility  supplies an unlimited number of “smart” homes with their HVAC systems acting as loads. The predicted magnitudes  and time profiles of the electrical loads and internal temperatures of the homes are derived from MATLAB  simulations of their thermal models (executed on individual home servers), and this information is used together with  locational weather data for load forecasting and dynamic demand -response management across all homes (executed  on the utility cloud server). Furthermore, user mobile devices are integrated in the framework for real -time  observability, controllability and privacy management.    Keywords  Smart Grid, Thermal Model, Thermostat, Hadoop, Big Data.    Introduction  Many companies provide Smart Grid Solutions to utility companies around the world. The main aspects of the smart  grids are electronic power conditioning and control of the production and distribution of electricity (Federal Energy  Regulatory Commission,2008). Apart from the challenge in conserving the depleting energy resources, controlling  the distribution of energy in a uniform manner is the next biggest challenge faced by the energy utility companies. It  is well known that energy demand is not uniform throughout the  day. As a result many are calling for utility  companies to move towards a dynamic cost scenario.  In such a scenario, utility programs inform the customers  about the peak hour information, thus providing them an opportunity to take decisions on turn on and turn off timings  which will be informed back to the utility.  This demand response model is advantageous in terms of saving money for the customers during the peak  hours and helping the utility to maintain power demand at a uniform rate by peak curtailmen t or peak leveling. Peak  levelling of power help the utility companies in avoiding the overloading of power generators and other equipment in  the infrastructure by not over using them at certain periods of the day. Also utility companies can reduce the num ber  of standby generators which will be needed during higher power demands.  As utility companies serve millions of customers, terabytes of static and dynamic data is generated  and  utility servers require  sophisticated data processing applications which can  take up the challenges including data  capture and analysis, storage and transfer, qu erying and information privacy ( Shyam J. Dhoble1 , Prof. Nitin  Shelke2. 2015) Using Apache Hadoop framework to accomplish these tasks suits well for distributed storage an d  distributed processing of very large data sets on computer clusters built from commodity hardware. Hadoop being  fault tolerant will duplicate received data and gives to multiple servers in different locations (cloud data storage)  based on the replication  factor. Thus we have reliability and fault tolerance within the system which prevents loss of  critical data during server failures or similar situations.   Even though demand response scheduling can be implemented for all the devices in the house, as the power  requirement by those devices are negligible, only HVAC loads are considered in this paper.  Unlike other devices  HVAC loads’ power demand is not consistent and it does not follow a pattern. This is because of the variation in ",uncc.edu,University of North Carolina at Charlotte,United States,35.311795,-80.741203
